"Census Profile, 2021 Census of Population"
,,,"Etobicoke Centre [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Language spoken most often at home","          Tamil",,   295,"",   140,"",   155,"",    0.3,"",    0.2,"",    0.3,"",
"Language spoken most often at home","          Telugu",,    40,"",    30,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Language spoken most often at home","          Tulu",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Dravidian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Georgian",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Hmong-Mien languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Indo-European languages",, 17380,"",  8140,"",  9245,"",   14.8,"",   14.5,"",   15.1,"",
"Language spoken most often at home","          Albanian",,   815,"",   415,"",   400,"",    0.7,"",    0.7,"",    0.7,"",
"Language spoken most often at home","          Armenian",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Balto-Slavic languages",,  8445,"",  3970,"",  4475,"",    7.2,"",    7.1,"",    7.3,"",
"Language spoken most often at home","            Baltic languages",,   105,"",    40,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Latvian",,    25,"",     5,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Lithuanian",,    80,"",    40,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Slavic languages",,  8340,"",  3930,"",  4415,"",    7.1,"",    7.0,"",    7.2,"",
"Language spoken most often at home","              Belarusian",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Bulgarian",,   320,"",   160,"",   165,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","              Czech",,    55,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Macedonian",,   185,"",    95,"",    90,"",    0.2,"",    0.2,"",    0.1,"",
"Language spoken most often at home","              Polish",,  1485,"",   670,"",   815,"",    1.3,"",    1.2,"",    1.3,"",
"Language spoken most often at home","              Russian",,  1140,"",   535,"",   605,"",    1.0,"",    1.0,"",    1.0,"",
"Language spoken most often at home","              Rusyn",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Serbo-Croatian",,  2600,"",  1260,"",  1335,"",    2.2,"",    2.2,"",    2.2,"",
"Language spoken most often at home","                Bosnian",,   200,"",    90,"",   105,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","                Croatian",,   425,"",   190,"",   235,"",    0.4,"",    0.3,"",    0.4,"",
"Language spoken most often at home","                Serbian",,  1940,"",   965,"",   980,"",    1.6,"",    1.7,"",    1.6,"",
"Language spoken most often at home","                Serbo-Croatian, n.i.e.",,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Slovak",,    80,"",    35,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Slovene (Slovenian)",,    60,"",    25,"",    40,"",    0.1,"",    0.0,"",    0.1,"",
"Language spoken most often at home","              Ukrainian",,  2405,"",  1110,"",  1295,"",    2.0,"",    2.0,"",    2.1,"",
"Language spoken most often at home","              Slavic languages, n.i.e.",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Celtic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Irish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Scottish Gaelic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Welsh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Celtic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Germanic languages",,    95,"",    40,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Frisian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            High German languages",,    75,"",    35,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              German",,    75,"",    35,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Pennsylvania German",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Swiss German",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Yiddish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Low Saxon-Low Franconian languages",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Afrikaans",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Dutch",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Low German, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Low Saxon",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Plautdietsch",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Vlaams (Flemish)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Scandinavian languages",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Danish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Icelandic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Norwegian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Swedish",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Germanic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Greek",,   295,"",   130,"",   160,"",    0.3,"",    0.2,"",    0.3,"",
"Language spoken most often at home","          Indo-Iranian languages",,  2330,"",  1160,"",  1170,"",    2.0,"",    2.1,"",    1.9,"",
"Language spoken most often at home","            Indo-Aryan languages",,  1805,"",   910,"",   895,"",    1.5,"",    1.6,"",    1.5,"",
"Language spoken most often at home","              Assamese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Bengali",,   155,"",    85,"",    80,"",    0.1,"",    0.2,"",    0.1,"",
"Language spoken most often at home","              Gujarati",,   235,"",   115,"",   120,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","              Hindi",,   350,"",   180,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","              Kacchi",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Kashmiri",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Konkani",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Marathi",,    25,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nepali",,    55,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Oriya languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Odia",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Oriya, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Punjabi (Panjabi)",,   225,"",   115,"",   110,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","              Rohingya",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Sindhi",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Sinhala (Sinhalese)",,   115,"",    60,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Urdu",,   615,"",   310,"",   305,"",    0.5,"",    0.6,"",    0.5,"",
"Language spoken most often at home","              Indo-Aryan languages, n.i.e.",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Iranian languages",,   525,"",   255,"",   270,"",    0.4,"",    0.5,"",    0.4,"",
"Language spoken most often at home","              Baluchi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Kurdish",,    15,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Parsi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Pashto",,    30,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Persian languages",,   485,"",   230,"",   250,"",    0.4,"",    0.4,"",    0.4,"",
"Language spoken most often at home","                Dari",,   150,"",    70,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","                Iranian Persian",,   290,"",   135,"",   155,"",    0.2,"",    0.2,"",    0.3,"",
"Language spoken most often at home","                Persian (Farsi), n.o.s.",,    45,"",    25,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Iranian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Indo-Iranian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Italic (Romance) languages",,  5370,"",  2405,"",  2965,"",    4.6,"",    4.3,"",    4.8,"",
"Language spoken most often at home","            Catalan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Italian",,  1215,"",   470,"",   740,"",    1.0,"",    0.8,"",    1.2,"",
"Language spoken most often at home","            Portuguese",,  1450,"",   690,"",   760,"",    1.2,"",    1.2,"",    1.2,"",
"Language spoken most often at home","            Romanian",,   305,"",   140,"",   160,"",    0.3,"",    0.2,"",    0.3,"",
"Language spoken most often at home","            Spanish",,  2395,"",  1095,"",  1295,"",    2.0,"",    1.9,"",    2.1,"",
"Language spoken most often at home","            Italic (Romance) languages, n.i.e.",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Indo-European languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Japanese",,    50,"",    20,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Language spoken most often at home","        Korean",,  1195,"",   565,"",   630,"",    1.0,"",    1.0,"",    1.0,"",
"Language spoken most often at home","        Mongolian",,    15,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Niger-Congo languages",,   185,"",    85,"",   100,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","          Akan (Twi)",,    75,"",    35,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Bamanankan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Edo",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Éwé",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Fulah (Pular, Pulaar, Fulfulde)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ga",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ganda",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Gikuyu",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Igbo",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kinyarwanda (Rwanda)",,     0,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Lingala",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Luba-Kasai",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Mòoré",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Mwani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ndebele",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Rundi (Kirundi)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Shona",,    15,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Soninke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sotho-Tswana languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Swahili",,    25,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Wojenaka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Wolof",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Yoruba",,    40,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Niger-Congo languages, n.i.e.",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Nilo-Saharan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Dinka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nuer",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nilo-Saharan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          African, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Sign languages",,    35,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          American Sign Language",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Quebec Sign Language",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sign languages, n.i.e.",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Sino-Tibetan languages",,  1810,"",   820,"",   990,"",    1.5,"",    1.5,"",    1.6,"",
"Language spoken most often at home","          Chinese languages",,  1465,"",   660,"",   805,"",    1.2,"",    1.2,"",    1.3,"",
"Language spoken most often at home","            Hakka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Mandarin",,   940,"",   440,"",   500,"",    0.8,"",    0.8,"",    0.8,"",
"Language spoken most often at home","            Min Dong",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Wu (Shanghainese)",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Yue (Cantonese)",,   455,"",   190,"",   260,"",    0.4,"",    0.3,"",    0.4,"",
"Language spoken most often at home","            Chinese, n.o.s.",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Chinese languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tibeto-Burman languages",,   345,"",   160,"",   180,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","            Burmese",,    15,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Kuki-Chin languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Karenic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              S'gaw Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Karenic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tibetan",,   325,"",   155,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","            Tibeto-Burman languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sino-Tibetan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Tai-Kadai languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Lao",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Thai",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tai-Kadai languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Turkic languages",,   370,"",   190,"",   175,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","          Azerbaijani",,    10,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kazakh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Turkish",,   305,"",   160,"",   150,"",    0.3,"",    0.3,"",    0.2,"",
"Language spoken most often at home","          Uyghur",,    40,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Uzbek",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Turkic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Uralic languages",,   315,"",   145,"",   175,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","          Estonian",,    20,"",     5,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Finnish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Hungarian",,   295,"",   135,"",   160,"",    0.3,"",    0.2,"",    0.3,"",
"Language spoken most often at home","        Other languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","  Multiple responses",,  7515,"",  3515,"",  4000,"",    6.4,"",    6.3,"",    6.5,"",
"Language spoken most often at home","    English and French",,   235,"",    95,"",   140,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","    English and non-official language(s)",,  7000,"",  3290,"",  3710,"",    6.0,"",    5.9,"",    6.0,"",
"Language spoken most often at home","    French and non-official language(s)",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","    English, French and non-official language(s)",,   100,"",    50,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","    Multiple non-official languages",,   145,"",    70,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Other language spoken regularly at home","Total - Other language(s) spoken regularly at home for the total population excluding institutional residents - 100% data",42,117590,"", 56170,"", 61425,"",  100.0,"",  100.0,"",  100.0,"",
"Other language spoken regularly at home","  None",, 87770,"", 42320,"", 45450,"",   74.6,"",   75.3,"",   74.0,"",
"Other language spoken regularly at home","  English",, 10060,"",  4805,"",  5255,"",    8.6,"",    8.6,"",    8.6,"",
"Other language spoken regularly at home","  French",,  1010,"",   435,"",   575,"",    0.9,"",    0.8,"",    0.9,"",
"Other language spoken regularly at home","  Non-official language",, 15175,"",  7015,"",  8160,"",   12.9,"",   12.5,"",   13.3,"",
"Other language spoken regularly at home","    Indigenous",39,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Other language spoken regularly at home","    Non-Indigenous",, 15170,"",  7010,"",  8160,"",   12.9,"",   12.5,"",   13.3,"",
"Other language spoken regularly at home","  English and French",,   165,"",    70,"",    90,"",    0.1,"",    0.1,"",    0.1,"",
"Other language spoken regularly at home","  English and non-official language(s)",,  1350,"",   630,"",   720,"",    1.1,"",    1.1,"",    1.2,"",
"Other language spoken regularly at home","  French and non-official language(s)",,   615,"",   240,"",   375,"",    0.5,"",    0.4,"",    0.6,"",
"Other language spoken regularly at home","  English, French and non-official language(s)",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Other language spoken regularly at home","  Multiple non-official languages",,  1410,"",   630,"",   775,"",    1.2,"",    1.1,"",    1.3,"",
"Knowledge of languages","Total - Knowledge of languages for the population in private households - 25% sample data",43,117200,"", 56145,"", 61060,"",  100.0,"",  100.0,"",  100.0,"",
"Knowledge of languages","  Official languages",,114290,"", 55040,"", 59245,"",   97.5,"",   98.0,"",   97.0,"",
"Knowledge of languages","    English",,114215,"", 55015,"", 59200,"",   97.5,"",   98.0,"",   97.0,"",
"Knowledge of languages","    French",,  9455,"",  3895,"",  5560,"",    8.1,"",    6.9,"",    9.1,"",
"Knowledge of languages","  Non-official languages",, 61450,"", 28665,"", 32785,"",   52.4,"",   51.1,"",   53.7,"",
"Knowledge of languages","    Indigenous languages",39,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Algonquian languages",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Blackfoot",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Cree-Innu languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Cree languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Ililimowin (Moose Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Inu Ayimun (Southern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Iyiyiw-Ayimiwin (Northern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Nehinawewin (Swampy Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Nehiyawewin (Plains Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Nihithawiwin (Woods Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Cree, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Innu (Montagnais)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Naskapi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Eastern Algonquian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Wolastoqewi (Malecite)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Ojibway-Potawatomi languages",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Anicinabemowin (Algonquin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Ojibway languages",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Anishinaabemowin (Chippewa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Daawaamwin (Odawa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Saulteau (Western Ojibway)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Ojibway, n.o.s.",,    15,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Algonquian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","      Athabaskan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","        Northern Athabaskan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Dakelh (Carrier)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Dane-zaa (Beaver)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Dene, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Gwich'in",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Slavey-Hare languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Deh Gah Ghotie Zhatie (South Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Satuotine Yati (North Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Slavey, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tahltan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Kaska (Nahani)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","            Tahltan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tlicho (Dogrib)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tse'khene (Sekani)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tsilhqot'in (Chilcotin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tsuu T'ina (Sarsi)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Knowledge of languages","          Tutchone languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
