"Census Profile, 2021 Census of Population"
,,,"York Centre [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Mother tongue","              Iranian languages, n.i.e.",,    70,"",    45,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Mother tongue","            Indo-Iranian languages, n.i.e.",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Italic (Romance) languages",, 13415,"",  6175,"",  7240,"",   12.4,"",   12.0,"",   12.8,"",
"Mother tongue","            Catalan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Italian",,  5575,"",  2475,"",  3095,"",    5.2,"",    4.8,"",    5.5,"",
"Mother tongue","            Portuguese",,  1715,"",   840,"",   875,"",    1.6,"",    1.6,"",    1.5,"",
"Mother tongue","            Romanian",,   605,"",   265,"",   335,"",    0.6,"",    0.5,"",    0.6,"",
"Mother tongue","            Spanish",,  5500,"",  2585,"",  2920,"",    5.1,"",    5.0,"",    5.2,"",
"Mother tongue","            Italic (Romance) languages, n.i.e.",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Indo-European languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Japanese",,    95,"",    20,"",    75,"",    0.1,"",    0.0,"",    0.1,"",
"Mother tongue","        Korean",,  1520,"",   685,"",   840,"",    1.4,"",    1.3,"",    1.5,"",
"Mother tongue","        Mongolian",,    25,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Niger-Congo languages",,   475,"",   245,"",   235,"",    0.4,"",    0.5,"",    0.4,"",
"Mother tongue","          Akan (Twi)",,   190,"",   100,"",    90,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","          Bamanankan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Edo",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Éwé",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Fulah (Pular, Pulaar, Fulfulde)",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ga",,    10,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ganda",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Gikuyu",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Igbo",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Kinyarwanda (Rwanda)",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Lingala",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Luba-Kasai",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Mòoré",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Mwani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ndebele",,     0,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Rundi (Kirundi)",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Shona",,    10,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Soninke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sotho-Tswana languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Swahili",,    55,"",    25,"",    30,"",    0.1,"",    0.0,"",    0.1,"",
"Mother tongue","          Wojenaka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Wolof",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Yoruba",,    75,"",    40,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Niger-Congo languages, n.i.e.",,    30,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Nilo-Saharan languages",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Dinka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Nuer",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Nilo-Saharan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          African, n.o.s.",,     0,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Sign languages",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          American Sign Language",,    15,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Quebec Sign Language",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sign languages, n.i.e.",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Sino-Tibetan languages",,  2925,"",  1340,"",  1590,"",    2.7,"",    2.6,"",    2.8,"",
"Mother tongue","          Chinese languages",,  2835,"",  1290,"",  1540,"",    2.6,"",    2.5,"",    2.7,"",
"Mother tongue","            Hakka",,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Mandarin",,  1400,"",   650,"",   750,"",    1.3,"",    1.3,"",    1.3,"",
"Mother tongue","            Min Dong",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,   170,"",    70,"",    95,"",    0.2,"",    0.1,"",    0.2,"",
"Mother tongue","            Wu (Shanghainese)",,    20,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Yue (Cantonese)",,  1205,"",   550,"",   655,"",    1.1,"",    1.1,"",    1.2,"",
"Mother tongue","            Chinese, n.o.s.",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Chinese languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Tibeto-Burman languages",,    85,"",    35,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","            Burmese",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Kuki-Chin languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Karenic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              S'gaw Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Karenic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tibetan",,    50,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tibeto-Burman languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sino-Tibetan languages, n.i.e.",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Tai-Kadai languages",,    40,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Lao",,    30,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Thai",,    10,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Tai-Kadai languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Turkic languages",,  1555,"",   850,"",   705,"",    1.4,"",    1.7,"",    1.2,"",
"Mother tongue","          Azerbaijani",,   210,"",   115,"",    90,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","          Kazakh",,    15,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Turkish",,  1235,"",   675,"",   560,"",    1.1,"",    1.3,"",    1.0,"",
"Mother tongue","          Uyghur",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Uzbek",,    60,"",    30,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Turkic languages, n.i.e.",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Uralic languages",,   710,"",   315,"",   400,"",    0.7,"",    0.6,"",    0.7,"",
"Mother tongue","          Estonian",,    15,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Finnish",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Hungarian",,   685,"",   300,"",   385,"",    0.6,"",    0.6,"",    0.7,"",
"Mother tongue","        Other languages, n.i.e.",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","  Multiple responses",,  7940,"",  3595,"",  4340,"",    7.4,"",    7.0,"",    7.7,"",
"Mother tongue","    English and French",,   275,"",   125,"",   145,"",    0.3,"",    0.2,"",    0.3,"",
"Mother tongue","    English and non-official language(s)",,  6580,"",  3010,"",  3570,"",    6.1,"",    5.9,"",    6.3,"",
"Mother tongue","    French and non-official language(s)",,   120,"",    60,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","    English, French and non-official language(s)",,   100,"",    45,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","    Multiple non-official languages",,   865,"",   355,"",   515,"",    0.8,"",    0.7,"",    0.9,"",
"All languages spoken at home","Total - All languages spoken at home for the total population excluding institutional residents - 100% data",40,107895,"", 51245,"", 56655,"",  100.0,"",  100.0,"",  100.0,"",
"All languages spoken at home","  English",, 49095,"", 24490,"", 24605,"",   45.5,"",   47.8,"",   43.4,"",
"All languages spoken at home","  French",,   145,"",    70,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"All languages spoken at home","  Non-official language",, 17630,"",  7915,"",  9715,"",   16.3,"",   15.4,"",   17.1,"",
"All languages spoken at home","    Indigenous",39,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"All languages spoken at home","    Non-Indigenous",, 17630,"",  7915,"",  9715,"",   16.3,"",   15.4,"",   17.1,"",
"All languages spoken at home","  English and French",,   670,"",   335,"",   335,"",    0.6,"",    0.7,"",    0.6,"",
"All languages spoken at home","  English and non-official language(s)",, 37425,"", 17135,"", 20290,"",   34.7,"",   33.4,"",   35.8,"",
"All languages spoken at home","  French and non-official language(s)",,    60,"",    25,"",    30,"",    0.1,"",    0.0,"",    0.1,"",
"All languages spoken at home","  English, French and non-official language(s)",,   825,"",   355,"",   475,"",    0.8,"",    0.7,"",    0.8,"",
"All languages spoken at home","  Multiple non-official languages",,  2060,"",   920,"",  1140,"",    1.9,"",    1.8,"",    2.0,"",
"Language spoken most often at home","Total - Language spoken most often at home for the total population excluding institutional residents - 100% data",41,107895,"", 51245,"", 56655,"",  100.0,"",  100.0,"",  100.0,"",
"Language spoken most often at home","  Single responses",, 98400,"", 46925,"", 51475,"",   91.2,"",   91.6,"",   90.9,"",
"Language spoken most often at home","    Official languages",, 63280,"", 30955,"", 32325,"",   58.6,"",   60.4,"",   57.1,"",
"Language spoken most often at home","      English",, 62985,"", 30815,"", 32175,"",   58.4,"",   60.1,"",   56.8,"",
"Language spoken most often at home","      French",,   295,"",   140,"",   155,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","    Non-official languages",, 35120,"", 15970,"", 19145,"",   32.6,"",   31.2,"",   33.8,"",
"Language spoken most often at home","      Indigenous languages",39,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Algonquian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Blackfoot",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Cree-Innu languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Cree languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Ililimowin (Moose Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Inu Ayimun (Southern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Iyiyiw-Ayimiwin (Northern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nehinawewin (Swampy Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nehiyawewin (Plains Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nihithawiwin (Woods Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Cree, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Innu (Montagnais)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Naskapi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Eastern Algonquian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Wolastoqewi (Malecite)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ojibway-Potawatomi languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Anicinabemowin (Algonquin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Ojibway languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Anishinaabemowin (Chippewa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Daawaamwin (Odawa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Saulteau (Western Ojibway)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Ojibway, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Algonquian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Athabaskan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Northern Athabaskan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Dakelh (Carrier)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Dane-zaa (Beaver)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Dene, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Gwich'in",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Slavey-Hare languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Deh Gah Ghotie Zhatie (South Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Satuotine Yati (North Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Slavey, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tahltan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Kaska (Nahani)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Tahltan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tlicho (Dogrib)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tse'khene (Sekani)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tsilhqot'in (Chilcotin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tsuu T'ina (Sarsi)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tutchone languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Northern Tutchone",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Southern Tutchone",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Tutchone, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Wetsuwet'en-Babine",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tlingit",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Athabaskan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Haida",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Inuktut (Inuit) languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Inuinnaqtun (Inuvialuktun)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Inuinnaqtun",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Inuvialuktun",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Inuktitut",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Inuktut (Inuit) languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Iroquoian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Cayuga",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Mohawk",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Oneida",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Iroquoian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Ktunaxa (Kutenai)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Michif",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Salish languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Halkomelem",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Lillooet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ntlakapamux (Thompson)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Secwepemctsin (Shuswap)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Squamish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Straits",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Syilx (Okanagan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Salish languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Siouan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Assiniboine",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Dakota",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Stoney",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Siouan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Tsimshian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Gitxsan (Gitksan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nisga'a",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tsimshian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Wakashan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Haisla",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Heiltsuk",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kwak'wala (Kwakiutl)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nuu-chah-nulth (Nootka)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Wakashan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Indigenous languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Indigenous languages, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","      Non-Indigenous languages",, 35120,"", 15970,"", 19145,"",   32.6,"",   31.2,"",   33.8,"",
"Language spoken most often at home","        Afro-Asiatic languages",,  1100,"",   545,"",   555,"",    1.0,"",    1.1,"",    1.0,"",
"Language spoken most often at home","          Berber languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tamazight",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Berber languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Chadic languages",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Hausa",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Mina",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Coptic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Cushitic languages",,    70,"",    30,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Bilen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Oromo",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Somali",,    55,"",    25,"",    30,"",    0.1,"",    0.0,"",    0.1,"",
"Language spoken most often at home","            Cushitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Semitic languages",,  1030,"",   510,"",   520,"",    1.0,"",    1.0,"",    0.9,"",
"Language spoken most often at home","            Amharic",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Arabic",,   365,"",   185,"",   180,"",    0.3,"",    0.4,"",    0.3,"",
"Language spoken most often at home","            Aramaic languages",,    60,"",    30,"",    35,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Assyrian Neo-Aramaic",,    55,"",    25,"",    30,"",    0.1,"",    0.0,"",    0.1,"",
"Language spoken most often at home","              Chaldean Neo-Aramaic",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Aramaic, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Harari",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Hebrew",,   420,"",   200,"",   215,"",    0.4,"",    0.4,"",    0.4,"",
"Language spoken most often at home","            Maltese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tigrigna",,   145,"",    70,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Semitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Austro-Asiatic languages",,  1840,"",   850,"",   990,"",    1.7,"",    1.7,"",    1.7,"",
"Language spoken most often at home","          Khmer (Cambodian)",,    40,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Vietnamese",,  1800,"",   825,"",   970,"",    1.7,"",    1.6,"",    1.7,"",
"Language spoken most often at home","          Austro-Asiatic languages, n.i.e",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Austronesian languages",,  9385,"",  3975,"",  5415,"",    8.7,"",    7.8,"",    9.6,"",
"Language spoken most often at home","          Bikol",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Bisaya, n.o.s.",,   125,"",    45,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Cebuano",,   235,"",    95,"",   140,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","          Fijian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Hiligaynon",,   150,"",    65,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Ilocano",,  1040,"",   475,"",   565,"",    1.0,"",    0.9,"",    1.0,"",
"Language spoken most often at home","          Indonesian",,    10,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kankanaey",,    45,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
