"Census Profile, 2021 Census of Population"
"Mother tongue","              Vlaams (Flemish)",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Scandinavian languages",,    30,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Danish",,    10,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Icelandic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Norwegian",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Swedish",,    10,"",     0,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Germanic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Greek",,   375,"",   185,"",   190,"",    0.4,"",    0.4,"",    0.4,"",
"Mother tongue","          Indo-Iranian languages",,  9685,"",  4885,"",  4805,"",    9.5,"",    9.9,"",    9.2,"",
"Mother tongue","            Indo-Aryan languages",,  8735,"",  4420,"",  4315,"",    8.6,"",    9.0,"",    8.2,"",
"Mother tongue","              Assamese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Bengali",,  1980,"",  1000,"",   980,"",    1.9,"",    2.0,"",    1.9,"",
"Mother tongue","              Gujarati",,  1440,"",   740,"",   700,"",    1.4,"",    1.5,"",    1.3,"",
"Mother tongue","              Hindi",,   970,"",   525,"",   445,"",    1.0,"",    1.1,"",    0.8,"",
"Mother tongue","              Kacchi",,    60,"",    25,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Kashmiri",,    10,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Konkani",,    55,"",    25,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Mother tongue","              Marathi",,    85,"",    45,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Nepali",,    55,"",    25,"",    25,"",    0.1,"",    0.1,"",    0.0,"",
"Mother tongue","              Oriya languages",,    10,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","                Odia",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","                Oriya, n.o.s.",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Punjabi (Panjabi)",,  1500,"",   765,"",   735,"",    1.5,"",    1.6,"",    1.4,"",
"Mother tongue","              Rohingya",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Sindhi",,    10,"",    10,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Sinhala (Sinhalese)",,   355,"",   170,"",   190,"",    0.3,"",    0.3,"",    0.4,"",
"Mother tongue","              Urdu",,  2175,"",  1070,"",  1110,"",    2.1,"",    2.2,"",    2.1,"",
"Mother tongue","              Indo-Aryan languages, n.i.e.",,    30,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Iranian languages",,   950,"",   460,"",   485,"",    0.9,"",    0.9,"",    0.9,"",
"Mother tongue","              Baluchi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Kurdish",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Parsi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Pashto",,   145,"",    70,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Persian languages",,   780,"",   375,"",   400,"",    0.8,"",    0.8,"",    0.8,"",
"Mother tongue","                Dari",,   510,"",   240,"",   270,"",    0.5,"",    0.5,"",    0.5,"",
"Mother tongue","                Iranian Persian",,   170,"",    90,"",    85,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","                Persian (Farsi), n.o.s.",,   100,"",    50,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Iranian languages, n.i.e.",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Indo-Iranian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Italic (Romance) languages",,  2240,"",  1070,"",  1170,"",    2.2,"",    2.2,"",    2.2,"",
"Mother tongue","            Catalan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Italian",,   740,"",   350,"",   390,"",    0.7,"",    0.7,"",    0.7,"",
"Mother tongue","            Portuguese",,   390,"",   175,"",   210,"",    0.4,"",    0.4,"",    0.4,"",
"Mother tongue","            Romanian",,   225,"",   120,"",   100,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","            Spanish",,   880,"",   420,"",   460,"",    0.9,"",    0.9,"",    0.9,"",
"Mother tongue","            Italic (Romance) languages, n.i.e.",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Indo-European languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Japanese",,    55,"",    20,"",    35,"",    0.1,"",    0.0,"",    0.1,"",
"Mother tongue","        Korean",,   200,"",    80,"",   125,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","        Mongolian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Niger-Congo languages",,   430,"",   195,"",   235,"",    0.4,"",    0.4,"",    0.4,"",
"Mother tongue","          Akan (Twi)",,    65,"",    30,"",    30,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Bamanankan",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Edo",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Éwé",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Fulah (Pular, Pulaar, Fulfulde)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ga",,    10,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ganda",,    25,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Gikuyu",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Igbo",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Kinyarwanda (Rwanda)",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Lingala",,    20,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Luba-Kasai",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Mòoré",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Mwani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ndebele",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Rundi (Kirundi)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Shona",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Soninke",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sotho-Tswana languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Swahili",,    40,"",    10,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Wojenaka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Wolof",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Yoruba",,   125,"",    55,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Niger-Congo languages, n.i.e.",,    40,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Nilo-Saharan languages",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Dinka",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Nuer",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Nilo-Saharan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          African, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Sign languages",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          American Sign Language",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Quebec Sign Language",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sign languages, n.i.e.",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Sino-Tibetan languages",,  3240,"",  1530,"",  1710,"",    3.2,"",    3.1,"",    3.3,"",
"Mother tongue","          Chinese languages",,  3210,"",  1520,"",  1695,"",    3.2,"",    3.1,"",    3.2,"",
"Mother tongue","            Hakka",,   100,"",    40,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","            Mandarin",,  1145,"",   545,"",   605,"",    1.1,"",    1.1,"",    1.2,"",
"Mother tongue","            Min Dong",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",,    80,"",    40,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","            Wu (Shanghainese)",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Yue (Cantonese)",,  1815,"",   860,"",   955,"",    1.8,"",    1.7,"",    1.8,"",
"Mother tongue","            Chinese, n.o.s.",,    35,"",    10,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Chinese languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Tibeto-Burman languages",,    30,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Burmese",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Kuki-Chin languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Karenic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              S'gaw Karen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Karenic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tibetan",,    15,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tibeto-Burman languages, n.i.e.",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sino-Tibetan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Tai-Kadai languages",,    35,"",    10,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Lao",,    15,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Thai",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Tai-Kadai languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Turkic languages",,   105,"",    55,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Azerbaijani",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Kazakh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Turkish",,    85,"",    45,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Uyghur",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Uzbek",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Turkic languages, n.i.e.",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Uralic languages",,   330,"",   160,"",   175,"",    0.3,"",    0.3,"",    0.3,"",
"Mother tongue","          Estonian",,    80,"",    20,"",    60,"",    0.1,"",    0.0,"",    0.1,"",
"Mother tongue","          Finnish",,    40,"",    15,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Hungarian",,   215,"",   115,"",    95,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","        Other languages, n.i.e.",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","  Multiple responses",,  7070,"",  3375,"",  3700,"",    6.9,"",    6.8,"",    7.1,"",
"Mother tongue","    English and French",,   335,"",   155,"",   180,"",    0.3,"",    0.3,"",    0.3,"",
"Mother tongue","    English and non-official language(s)",,  6120,"",  2945,"",  3180,"",    6.0,"",    6.0,"",    6.1,"",
"Mother tongue","    French and non-official language(s)",,    90,"",    45,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","    English, French and non-official language(s)",,   140,"",    55,"",    85,"",    0.1,"",    0.1,"",    0.2,"",
"Mother tongue","    Multiple non-official languages",,   390,"",   170,"",   220,"",    0.4,"",    0.3,"",    0.4,"",
"All languages spoken at home","Total - All languages spoken at home for the total population excluding institutional residents - 100% data",40,101780,"", 49305,"", 52480,"",  100.0,"",  100.0,"",  100.0,"",
"All languages spoken at home","  English",, 56805,"", 27790,"", 29015,"",   55.8,"",   56.4,"",   55.3,"",
"All languages spoken at home","  French",,   255,"",   125,"",   130,"",    0.3,"",    0.3,"",    0.2,"",
"All languages spoken at home","  Non-official language",, 11080,"",  5115,"",  5965,"",   10.9,"",   10.4,"",   11.4,"",
"All languages spoken at home","    Indigenous",39,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"All languages spoken at home","    Non-Indigenous",, 11080,"",  5115,"",  5960,"",   10.9,"",   10.4,"",   11.4,"",
"All languages spoken at home","  English and French",,   820,"",   370,"",   445,"",    0.8,"",    0.8,"",    0.8,"",
"All languages spoken at home","  English and non-official language(s)",, 31065,"", 15120,"", 15940,"",   30.5,"",   30.7,"",   30.4,"",
"All languages spoken at home","  French and non-official language(s)",,    65,"",    25,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"All languages spoken at home","  English, French and non-official language(s)",,   920,"",   410,"",   505,"",    0.9,"",    0.8,"",    1.0,"",
"All languages spoken at home","  Multiple non-official languages",,   785,"",   345,"",   435,"",    0.8,"",    0.7,"",    0.8,"",
"Language spoken most often at home","Total - Language spoken most often at home for the total population excluding institutional residents - 100% data",41,101780,"", 49305,"", 52480,"",  100.0,"",  100.0,"",  100.0,"",
"Language spoken most often at home","  Single responses",, 93115,"", 45080,"", 48030,"",   91.5,"",   91.4,"",   91.5,"",
"Language spoken most often at home","    Official languages",, 69040,"", 33635,"", 35410,"",   67.8,"",   68.2,"",   67.5,"",
"Language spoken most often at home","      English",, 68655,"", 33445,"", 35205,"",   67.5,"",   67.8,"",   67.1,"",
"Language spoken most often at home","      French",,   390,"",   185,"",   205,"",    0.4,"",    0.4,"",    0.4,"",
"Language spoken most often at home","    Non-official languages",, 24075,"", 11450,"", 12620,"",   23.7,"",   23.2,"",   24.0,"",
"Language spoken most often at home","      Indigenous languages",39,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Algonquian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Blackfoot",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Cree-Innu languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Cree languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Ililimowin (Moose Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Inu Ayimun (Southern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Iyiyiw-Ayimiwin (Northern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nehinawewin (Swampy Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nehiyawewin (Plains Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nihithawiwin (Woods Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Cree, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Innu (Montagnais)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Naskapi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Eastern Algonquian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Wolastoqewi (Malecite)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ojibway-Potawatomi languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Anicinabemowin (Algonquin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Ojibway languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Anishinaabemowin (Chippewa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Daawaamwin (Odawa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Saulteau (Western Ojibway)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Ojibway, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Algonquian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Athabaskan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Northern Athabaskan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Dakelh (Carrier)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Dane-zaa (Beaver)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Dene, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Gwich'in",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Slavey-Hare languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Deh Gah Ghotie Zhatie (South Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Satuotine Yati (North Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Slavey, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tahltan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Kaska (Nahani)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Tahltan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tlicho (Dogrib)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tse'khene (Sekani)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tsilhqot'in (Chilcotin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tsuu T'ina (Sarsi)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tutchone languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Northern Tutchone",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Southern Tutchone",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Tutchone, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Wetsuwet'en-Babine",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tlingit",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Athabaskan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Haida",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Inuktut (Inuit) languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Inuinnaqtun (Inuvialuktun)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Inuinnaqtun",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Inuvialuktun",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Inuktitut",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Inuktut (Inuit) languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Iroquoian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Cayuga",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Mohawk",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Oneida",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Iroquoian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Ktunaxa (Kutenai)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Michif",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Salish languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Halkomelem",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Lillooet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ntlakapamux (Thompson)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Secwepemctsin (Shuswap)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Squamish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Straits",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Syilx (Okanagan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Salish languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Siouan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Assiniboine",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Dakota",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Stoney",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Siouan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Tsimshian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Gitxsan (Gitksan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nisga'a",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tsimshian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Wakashan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Haisla",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Heiltsuk",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kwak'wala (Kwakiutl)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nuu-chah-nulth (Nootka)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Wakashan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Indigenous languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Indigenous languages, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","      Non-Indigenous languages",, 24070,"", 11450,"", 12620,"",   23.6,"",   23.2,"",   24.0,"",
"Language spoken most often at home","        Afro-Asiatic languages",,   690,"",   325,"",   360,"",    0.7,"",    0.7,"",    0.7,"",
"Language spoken most often at home","          Berber languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tamazight",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Berber languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
