"Census Profile, 2021 Census of Population"
"Low income and income inequality in 2020","  0 to 17 years",,  4105,"",  2060,"",  2050,"",,"...",,"...",,"...",
"Low income and income inequality in 2020","    0 to 5 years",,  1410,"",   710,"",   700,"",,"...",,"...",,"...",
"Low income and income inequality in 2020","  18 to 64 years",,  9260,"",  4285,"",  4975,"",,"...",,"...",,"...",
"Low income and income inequality in 2020","  65 years and over",,  3630,"",  1345,"",  2295,"",,"...",,"...",,"...",
"Low income and income inequality in 2020","Prevalence of low income based on the Low-income measure, after tax (LIM-AT) (%)",,   14.7,"",   13.9,"",   15.5,"",   14.7,"",   13.9,"",   15.5,"",
"Low income and income inequality in 2020","  0 to 17 years (%)",,   18.6,"",   18.4,"",   18.8,"",   18.6,"",   18.4,"",   18.8,"",
"Low income and income inequality in 2020","    0 to 5 years (%)",,   19.5,"",   19.0,"",   20.0,"",   19.5,"",   19.0,"",   20.0,"",
"Low income and income inequality in 2020","  18 to 64 years (%)",,   12.4,"",   11.9,"",   12.8,"",   12.4,"",   11.9,"",   12.8,"",
"Low income and income inequality in 2020","  65 years and over (%)",,   19.6,"",   16.7,"",   21.9,"",   19.6,"",   16.7,"",   21.9,"",
"Low income and income inequality in 2020","Total - LICO low-income status in 2020 for the population in private households to whom the low-income concept is applicable - 100% data",33,115540,"", 55300,"", 60240,"",  100.0,"",  100.0,"",  100.0,"",
"Low income and income inequality in 2020","  0 to 17 years",, 22120,"", 11210,"", 10915,"",   19.1,"",   20.3,"",   18.1,"",
"Low income and income inequality in 2020","    0 to 5 years",,  7260,"",  3755,"",  3505,"",    6.3,"",    6.8,"",    5.8,"",
"Low income and income inequality in 2020","  18 to 64 years",, 74925,"", 36055,"", 38870,"",   64.8,"",   65.2,"",   64.5,"",
"Low income and income inequality in 2020","  65 years and over",, 18490,"",  8035,"", 10455,"",   16.0,"",   14.5,"",   17.4,"",
"Low income and income inequality in 2020","In low income based on the Low-income cut-offs, after tax (LICO-AT)",,  9835,"",  4980,"",  4860,"",,"...",,"...",,"...",
"Low income and income inequality in 2020","  0 to 17 years",,  1980,"",   950,"",  1030,"",,"...",,"...",,"...",
"Low income and income inequality in 2020","    0 to 5 years",,   705,"",   350,"",   360,"",,"...",,"...",,"...",
"Low income and income inequality in 2020","  18 to 64 years",,  6770,"",  3565,"",  3205,"",,"...",,"...",,"...",
"Low income and income inequality in 2020","  65 years and over",,  1085,"",   465,"",   625,"",,"...",,"...",,"...",
"Low income and income inequality in 2020","Prevalence of low income based on the Low-income cut-offs, after tax (LICO-AT) (%)",,    8.5,"",    9.0,"",    8.1,"",    8.5,"",    9.0,"",    8.1,"",
"Low income and income inequality in 2020","  0 to 17 years (%)",,    9.0,"",    8.5,"",    9.4,"",    9.0,"",    8.5,"",    9.4,"",
"Low income and income inequality in 2020","    0 to 5 years (%)",,    9.7,"",    9.3,"",   10.2,"",    9.7,"",    9.3,"",   10.2,"",
"Low income and income inequality in 2020","  18 to 64 years (%)",,    9.0,"",    9.9,"",    8.2,"",    9.0,"",    9.9,"",    8.2,"",
"Low income and income inequality in 2020","  65 years and over (%)",,    5.9,"",    5.8,"",    5.9,"",    5.9,"",    5.8,"",    5.9,"",
"Low income and income inequality in 2020","Total - Adjusted after-tax economic family income decile group for the population in private households - 100% data",34,115540,"", 55300,"", 60240,"",  100.0,"",  100.0,"",  100.0,"",
"Low income and income inequality in 2020","  In bottom half of the distribution",, 69250,"", 32345,"", 36905,"",   59.9,"",   58.5,"",   61.3,"",
"Low income and income inequality in 2020","    In bottom decile",, 15295,"",  7280,"",  8015,"",   13.2,"",   13.2,"",   13.3,"",
"Low income and income inequality in 2020","    In second decile",, 15460,"",  6940,"",  8520,"",   13.4,"",   12.5,"",   14.1,"",
"Low income and income inequality in 2020","    In third decile",, 13710,"",  6295,"",  7415,"",   11.9,"",   11.4,"",   12.3,"",
"Low income and income inequality in 2020","    In fourth decile",, 12475,"",  5875,"",  6605,"",   10.8,"",   10.6,"",   11.0,"",
"Low income and income inequality in 2020","    In fifth decile",, 12310,"",  5955,"",  6350,"",   10.7,"",   10.8,"",   10.5,"",
"Low income and income inequality in 2020","  In top half of the distribution",, 46290,"", 22955,"", 23335,"",   40.1,"",   41.5,"",   38.7,"",
"Low income and income inequality in 2020","    In sixth decile",, 11040,"",  5375,"",  5675,"",    9.6,"",    9.7,"",    9.4,"",
"Low income and income inequality in 2020","    In seventh decile",, 10710,"",  5210,"",  5495,"",    9.3,"",    9.4,"",    9.1,"",
"Low income and income inequality in 2020","    In eighth decile",,  9735,"",  4835,"",  4900,"",    8.4,"",    8.7,"",    8.1,"",
"Low income and income inequality in 2020","    In ninth decile",,  8760,"",  4440,"",  4325,"",    7.6,"",    8.0,"",    7.2,"",
"Low income and income inequality in 2020","    In top decile",,  6040,"",  3100,"",  2945,"",    5.2,"",    5.6,"",    4.9,"",
"Low income and income inequality in 2020","Total - Inequality measures for the population in private households - 100% data",35,115540,"",,"...",,"...",115540,"",,"...",,"...",
"Low income and income inequality in 2020","  Gini index on adjusted household total income",,    0.312,"",,"...",,"...",    0.312,"",,"...",,"...",
"Low income and income inequality in 2020","  Gini index on adjusted household market income",,    0.476,"",,"...",,"...",    0.476,"",,"...",,"...",
"Low income and income inequality in 2020","  Gini index on adjusted household after-tax income",,    0.277,"",,"...",,"...",    0.277,"",,"...",,"...",
"Low income and income inequality in 2020","  P90/P10 ratio on adjusted household after-tax income",,    3.6,"",,"...",,"...",    3.6,"",,"...",,"...",
"Knowledge of official languages","Total - Knowledge of official languages for the total population excluding institutional residents - 100% data",36,115970,"", 55470,"", 60500,"",  100.0,"",  100.0,"",  100.0,"",
"Knowledge of official languages","  English only",,104140,"", 50535,"", 53605,"",   89.8,"",   91.1,"",   88.6,"",
"Knowledge of official languages","  French only",,   135,"",    50,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Knowledge of official languages","  English and French",,  5290,"",  2255,"",  3030,"",    4.6,"",    4.1,"",    5.0,"",
"Knowledge of official languages","  Neither English nor French",,  6410,"",  2630,"",  3775,"",    5.5,"",    4.7,"",    6.2,"",
"First official language spoken","Total - First official language spoken for the total population excluding institutional residents - 100% data",37,115970,"", 55470,"", 60500,"",  100.0,"",  100.0,"",  100.0,"",
"First official language spoken","  English",,108050,"", 52125,"", 55930,"",   93.2,"",   94.0,"",   92.4,"",
"First official language spoken","  French",,   995,"",   480,"",   510,"",    0.9,"",    0.9,"",    0.8,"",
"First official language spoken","  English and French",,   640,"",   305,"",   340,"",    0.6,"",    0.5,"",    0.6,"",
"First official language spoken","  Neither English nor French",,  6280,"",  2560,"",  3720,"",    5.4,"",    4.6,"",    6.1,"",
"Mother tongue","Total - Mother tongue for the total population excluding institutional residents - 100% data",38,115970,"", 55470,"", 60500,"",  100.0,"",  100.0,"",  100.0,"",
"Mother tongue","  Single responses",,108360,"", 51905,"", 56450,"",   93.4,"",   93.6,"",   93.3,"",
"Mother tongue","    Official languages",, 57620,"", 28230,"", 29385,"",   49.7,"",   50.9,"",   48.6,"",
"Mother tongue","      English",, 56815,"", 27830,"", 28975,"",   49.0,"",   50.2,"",   47.9,"",
"Mother tongue","      French",,   810,"",   400,"",   410,"",    0.7,"",    0.7,"",    0.7,"",
"Mother tongue","    Non-official languages",, 50740,"", 23675,"", 27065,"",   43.8,"",   42.7,"",   44.7,"",
"Mother tongue","      Indigenous languages",39,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Algonquian languages",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Blackfoot",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Cree-Innu languages",,     0,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Cree languages",,     0,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Ililimowin (Moose Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Inu Ayimun (Southern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Iyiyiw-Ayimiwin (Northern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Nehinawewin (Swampy Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Nehiyawewin (Plains Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Nihithawiwin (Woods Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Cree, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Innu (Montagnais)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Naskapi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Eastern Algonquian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Wolastoqewi (Malecite)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ojibway-Potawatomi languages",,    10,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Anicinabemowin (Algonquin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Ojibway languages",,    10,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Anishinaabemowin (Chippewa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Daawaamwin (Odawa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Saulteau (Western Ojibway)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Ojibway, n.o.s.",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Algonquian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Athabaskan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Northern Athabaskan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Dakelh (Carrier)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Dane-zaa (Beaver)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Dene, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Gwich'in",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Slavey-Hare languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Deh Gah Ghotie Zhatie (South Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Satuotine Yati (North Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Slavey, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tahltan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Kaska (Nahani)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Tahltan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tlicho (Dogrib)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tse'khene (Sekani)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tsilhqot'in (Chilcotin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tsuu T'ina (Sarsi)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tutchone languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Northern Tutchone",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Southern Tutchone",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Tutchone, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Wetsuwet'en-Babine",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Tlingit",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Athabaskan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Haida",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Inuktut (Inuit) languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Inuinnaqtun (Inuvialuktun)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Inuinnaqtun",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Inuvialuktun",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Inuktitut",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Inuktut (Inuit) languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Iroquoian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Cayuga",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Mohawk",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Oneida",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Iroquoian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Ktunaxa (Kutenai)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Michif",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Salish languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Halkomelem",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Lillooet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Ntlakapamux (Thompson)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Secwepemctsin (Shuswap)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Squamish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Straits",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Syilx (Okanagan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Salish languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Siouan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Assiniboine",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Dakota",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Stoney",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Siouan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Tsimshian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Gitxsan (Gitksan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Nisga'a",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Tsimshian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Wakashan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Haisla",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Heiltsuk",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Kwak'wala (Kwakiutl)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Nuu-chah-nulth (Nootka)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Wakashan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Indigenous languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Indigenous languages, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","      Non-Indigenous languages",, 50725,"", 23665,"", 27060,"",   43.7,"",   42.7,"",   44.7,"",
"Mother tongue","        Afro-Asiatic languages",,  4515,"",  2165,"",  2350,"",    3.9,"",    3.9,"",    3.9,"",
"Mother tongue","          Berber languages",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Kabyle",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Tamazight",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Berber languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Chadic languages",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Hausa",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Mina",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Coptic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Cushitic languages",,  2535,"",  1185,"",  1355,"",    2.2,"",    2.1,"",    2.2,"",
"Mother tongue","            Bilen",,    20,"",     5,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Oromo",,   110,"",    50,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","            Somali",,  2405,"",  1130,"",  1275,"",    2.1,"",    2.0,"",    2.1,"",
"Mother tongue","            Cushitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Semitic languages",,  1960,"",   975,"",   990,"",    1.7,"",    1.8,"",    1.6,"",
"Mother tongue","            Amharic",,   395,"",   175,"",   220,"",    0.3,"",    0.3,"",    0.4,"",
"Mother tongue","            Arabic",,   510,"",   270,"",   245,"",    0.4,"",    0.5,"",    0.4,"",
"Mother tongue","            Aramaic languages",,    30,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Assyrian Neo-Aramaic",,    25,"",     5,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Chaldean Neo-Aramaic",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Aramaic, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Harari",,    20,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Hebrew",,    20,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Maltese",,   175,"",    90,"",    85,"",    0.2,"",    0.2,"",    0.1,"",
"Mother tongue","            Tigrigna",,   810,"",   405,"",   400,"",    0.7,"",    0.7,"",    0.7,"",
"Mother tongue","            Semitic languages, n.i.e.",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Austro-Asiatic languages",,  3720,"",  1710,"",  2010,"",    3.2,"",    3.1,"",    3.3,"",
"Mother tongue","          Khmer (Cambodian)",,    75,"",    35,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Vietnamese",,  3635,"",  1670,"",  1960,"",    3.1,"",    3.0,"",    3.2,"",
"Mother tongue","          Austro-Asiatic languages, n.i.e",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Austronesian languages",,  4865,"",  1975,"",  2890,"",    4.2,"",    3.6,"",    4.8,"",
"Mother tongue","          Bikol",,    20,"",    15,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Bisaya, n.o.s.",,    95,"",    40,"",    55,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Cebuano",,   105,"",    50,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Fijian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Hiligaynon",,   115,"",    40,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Ilocano",,   630,"",   280,"",   345,"",    0.5,"",    0.5,"",    0.6,"",
"Mother tongue","          Indonesian",,    25,"",     5,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Kankanaey",,    10,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Kinaray-a",,    15,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Malagasy languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Merina",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Malagasy, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Malay",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Pampangan (Kapampangan, Pampango)",,    60,"",    25,"",    35,"",    0.1,"",    0.0,"",    0.1,"",
"Mother tongue","          Pangasinan",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Tagalog (Pilipino, Filipino)",,  3685,"",  1460,"",  2230,"",    3.2,"",    2.6,"",    3.7,"",
"Mother tongue","          Waray-Waray",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Austronesian languages, n.i.e.",,    55,"",    20,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Mother tongue","        Creole languages",,   190,"",    80,"",   110,"",    0.2,"",    0.1,"",    0.2,"",
"Mother tongue","          Haitian Creole",,    15,"",     0,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Jamaican English Creole",,    15,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Krio",,    15,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Morisyen",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Sango",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Creole, n.o.s.",,   100,"",    40,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","          Creole languages, n.i.e.",,    35,"",    25,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Dravidian languages",,  1010,"",   480,"",   530,"",    0.9,"",    0.9,"",    0.9,"",
"Mother tongue","          Kannada",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Malayalam",,    70,"",    35,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Mother tongue","          Tamil",,   885,"",   405,"",   470,"",    0.8,"",    0.7,"",    0.8,"",
"Mother tongue","          Telugu",,    45,"",    30,"",    20,"",    0.0,"",    0.1,"",    0.0,"",
"Mother tongue","          Tulu",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Dravidian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Georgian",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Hmong-Mien languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","        Indo-European languages",, 31420,"", 14955,"", 16460,"",   27.1,"",   27.0,"",   27.2,"",
"Mother tongue","          Albanian",,   315,"",   160,"",   155,"",    0.3,"",    0.3,"",    0.3,"",
"Mother tongue","          Armenian",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","          Balto-Slavic languages",,  2150,"",   930,"",  1220,"",    1.9,"",    1.7,"",    2.0,"",
"Mother tongue","            Baltic languages",,    75,"",    30,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Latvian",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Lithuanian",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","            Slavic languages",,  2075,"",   895,"",  1180,"",    1.8,"",    1.6,"",    2.0,"",
"Mother tongue","              Belarusian",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Bulgarian",,    75,"",    35,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Mother tongue","              Czech",,    50,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Macedonian",,    60,"",    30,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Mother tongue","              Polish",,   720,"",   305,"",   415,"",    0.6,"",    0.5,"",    0.7,"",
"Mother tongue","              Russian",,   345,"",   140,"",   200,"",    0.3,"",    0.3,"",    0.3,"",
"Mother tongue","              Rusyn",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Serbo-Croatian",,   400,"",   195,"",   210,"",    0.3,"",    0.4,"",    0.3,"",
"Mother tongue","                Bosnian",,    25,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","                Croatian",,   205,"",    95,"",   110,"",    0.2,"",    0.2,"",    0.2,"",
"Mother tongue","                Serbian",,   165,"",    85,"",    80,"",    0.1,"",    0.2,"",    0.1,"",
"Mother tongue","                Serbo-Croatian, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Slovak",,    50,"",    20,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Mother tongue","              Slovene (Slovenian)",,    55,"",    20,"",    35,"",    0.0,"",    0.0,"",    0.1,"",
"Mother tongue","              Ukrainian",,   320,"",   125,"",   190,"",    0.3,"",    0.2,"",    0.3,"",
