"Census Profile, 2021 Census of Population"
,,,"Eglinton--Lawrence [Federal electoral district (2013 Representation Order)], Ontario",,,,,,,,,,,,
"Language spoken most often at home","          Blackfoot",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Cree-Innu languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Atikamekw",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Cree languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Ililimowin (Moose Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Inu Ayimun (Southern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Iyiyiw-Ayimiwin (Northern East Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nehinawewin (Swampy Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nehiyawewin (Plains Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nihithawiwin (Woods Cree)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Cree, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Innu (Montagnais)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Naskapi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Eastern Algonquian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Mi'kmaq",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Wolastoqewi (Malecite)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ojibway-Potawatomi languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Anicinabemowin (Algonquin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Oji-Cree",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Ojibway languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Anishinaabemowin (Chippewa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Daawaamwin (Odawa)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Saulteau (Western Ojibway)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Ojibway, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Algonquian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Athabaskan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Northern Athabaskan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Dakelh (Carrier)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Dane-zaa (Beaver)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Dene, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Gwich'in",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Slavey-Hare languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Deh Gah Ghotie Zhatie (South Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Satuotine Yati (North Slavey)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Slavey, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tahltan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Kaska (Nahani)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Tahltan",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tlicho (Dogrib)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tse'khene (Sekani)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tsilhqot'in (Chilcotin)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tsuu T'ina (Sarsi)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tutchone languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Northern Tutchone",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Southern Tutchone",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Tutchone, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Wetsuwet'en-Babine",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tlingit",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Athabaskan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Haida",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Inuktut (Inuit) languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Inuinnaqtun (Inuvialuktun)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Inuinnaqtun",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Inuvialuktun",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Inuktitut",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Inuktut (Inuit) languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Iroquoian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Cayuga",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Mohawk",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Oneida",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Iroquoian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Ktunaxa (Kutenai)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Michif",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Salish languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Halkomelem",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Lillooet",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Ntlakapamux (Thompson)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Secwepemctsin (Shuswap)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Squamish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Straits",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Syilx (Okanagan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Salish languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Siouan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Assiniboine",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Dakota",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Stoney",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Siouan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Tsimshian languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Gitxsan (Gitksan)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nisga'a",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tsimshian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Wakashan languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Haisla",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Heiltsuk",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kwak'wala (Kwakiutl)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Nuu-chah-nulth (Nootka)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Wakashan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Indigenous languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Indigenous languages, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","      Non-Indigenous languages",, 21110,"",  9265,"", 11845,"",   18.4,"",   17.2,"",   19.4,"",
"Language spoken most often at home","        Afro-Asiatic languages",,   960,"",   460,"",   495,"",    0.8,"",    0.9,"",    0.8,"",
"Language spoken most often at home","          Berber languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Kabyle",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tamazight",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Berber languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Chadic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Hausa",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Mina",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Coptic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Cushitic languages",,   125,"",    50,"",    75,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Bilen",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Oromo",,    20,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Somali",,   100,"",    35,"",    65,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Cushitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Semitic languages",,   835,"",   410,"",   420,"",    0.7,"",    0.8,"",    0.7,"",
"Language spoken most often at home","            Amharic",,    80,"",    40,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Arabic",,   195,"",    95,"",   100,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","            Aramaic languages",,    15,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Assyrian Neo-Aramaic",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Chaldean Neo-Aramaic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Aramaic, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Harari",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Hebrew",,   395,"",   210,"",   185,"",    0.3,"",    0.4,"",    0.3,"",
"Language spoken most often at home","            Maltese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Tigrigna",,   150,"",    60,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Semitic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Austro-Asiatic languages",,   500,"",   210,"",   295,"",    0.4,"",    0.4,"",    0.5,"",
"Language spoken most often at home","          Khmer (Cambodian)",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Vietnamese",,   495,"",   205,"",   290,"",    0.4,"",    0.4,"",    0.5,"",
"Language spoken most often at home","          Austro-Asiatic languages, n.i.e",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Austronesian languages",,  5130,"",  2100,"",  3025,"",    4.5,"",    3.9,"",    5.0,"",
"Language spoken most often at home","          Bikol",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Bisaya, n.o.s.",,   120,"",    50,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Cebuano",,   170,"",    70,"",   105,"",    0.1,"",    0.1,"",    0.2,"",
"Language spoken most often at home","          Fijian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Hiligaynon",,   145,"",    60,"",    85,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Ilocano",,   570,"",   245,"",   325,"",    0.5,"",    0.5,"",    0.5,"",
"Language spoken most often at home","          Indonesian",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kankanaey",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Kinaray-a",,    10,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Malagasy languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Merina",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Malagasy, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Malay",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Pampangan (Kapampangan, Pampango)",,    40,"",    20,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Pangasinan",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tagalog (Pilipino, Filipino)",,  3965,"",  1605,"",  2360,"",    3.4,"",    3.0,"",    3.9,"",
"Language spoken most often at home","          Waray-Waray",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Austronesian languages, n.i.e.",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Creole languages",,    25,"",     5,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Haitian Creole",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Jamaican English Creole",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Krio",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Morisyen",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Sango",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Creole, n.o.s.",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Creole languages, n.i.e.",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Dravidian languages",,   235,"",   130,"",   105,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","          Kannada",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Malayalam",,    25,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Tamil",,   150,"",    75,"",    70,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","          Telugu",,    55,"",    40,"",    15,"",    0.0,"",    0.1,"",    0.0,"",
"Language spoken most often at home","          Tulu",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Dravidian languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Georgian",,    15,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Hmong-Mien languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","        Indo-European languages",, 10495,"",  4695,"",  5805,"",    9.1,"",    8.7,"",    9.5,"",
"Language spoken most often at home","          Albanian",,   540,"",   260,"",   280,"",    0.5,"",    0.5,"",    0.5,"",
"Language spoken most often at home","          Armenian",,    65,"",    25,"",    35,"",    0.1,"",    0.0,"",    0.1,"",
"Language spoken most often at home","          Balto-Slavic languages",,  1895,"",   805,"",  1090,"",    1.6,"",    1.5,"",    1.8,"",
"Language spoken most often at home","            Baltic languages",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Latvian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Lithuanian",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Slavic languages",,  1890,"",   805,"",  1085,"",    1.6,"",    1.5,"",    1.8,"",
"Language spoken most often at home","              Belarusian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Bulgarian",,    50,"",    25,"",    25,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Czech",,    10,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Macedonian",,    45,"",    15,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Polish",,   100,"",    40,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Russian",,  1155,"",   465,"",   690,"",    1.0,"",    0.9,"",    1.1,"",
"Language spoken most often at home","              Rusyn",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Serbo-Croatian",,   425,"",   205,"",   215,"",    0.4,"",    0.4,"",    0.4,"",
"Language spoken most often at home","                Bosnian",,    30,"",    15,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Croatian",,    50,"",    25,"",    30,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Serbian",,   340,"",   165,"",   170,"",    0.3,"",    0.3,"",    0.3,"",
"Language spoken most often at home","                Serbo-Croatian, n.i.e.",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Slovak",,    10,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Slovene (Slovenian)",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Ukrainian",,    90,"",    45,"",    50,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Slavic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Celtic languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Irish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Scottish Gaelic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Welsh",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Celtic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Germanic languages",,   180,"",    85,"",    95,"",    0.2,"",    0.2,"",    0.2,"",
"Language spoken most often at home","            Frisian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            High German languages",,   155,"",    70,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              German",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Pennsylvania German",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Swiss German",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Yiddish",,   115,"",    55,"",    60,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","            Low Saxon-Low Franconian languages",,    20,"",    10,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Afrikaans",,     5,"",     5,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Dutch",,    20,"",    10,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Low German, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Low Saxon",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Plautdietsch",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Vlaams (Flemish)",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Scandinavian languages",,    10,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Danish",,     5,"",     0,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Icelandic",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Norwegian",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Swedish",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Germanic languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","          Greek",,   320,"",   135,"",   185,"",    0.3,"",    0.2,"",    0.3,"",
"Language spoken most often at home","          Indo-Iranian languages",,  1390,"",   680,"",   715,"",    1.2,"",    1.3,"",    1.2,"",
"Language spoken most often at home","            Indo-Aryan languages",,   520,"",   260,"",   260,"",    0.5,"",    0.5,"",    0.4,"",
"Language spoken most often at home","              Assamese",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Bengali",,    85,"",    45,"",    40,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Gujarati",,    70,"",    40,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Language spoken most often at home","              Hindi",,   155,"",    80,"",    80,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","              Kacchi",,     5,"",     5,"",     5,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Kashmiri",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Konkani",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Marathi",,    35,"",    20,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Nepali",,    25,"",    10,"",    15,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Oriya languages",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Odia",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","                Oriya, n.o.s.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Punjabi (Panjabi)",,    65,"",    35,"",    30,"",    0.1,"",    0.1,"",    0.0,"",
"Language spoken most often at home","              Rohingya",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Sindhi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Sinhala (Sinhalese)",,    10,"",     5,"",    10,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Urdu",,    55,"",    30,"",    30,"",    0.0,"",    0.1,"",    0.0,"",
"Language spoken most often at home","              Indo-Aryan languages, n.i.e.",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","            Iranian languages",,   870,"",   420,"",   450,"",    0.8,"",    0.8,"",    0.7,"",
"Language spoken most often at home","              Baluchi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Kurdish",,     5,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Parsi",,     0,"",     0,"",     0,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Pashto",,    35,"",    15,"",    20,"",    0.0,"",    0.0,"",    0.0,"",
"Language spoken most often at home","              Persian languages",,   825,"",   400,"",   430,"",    0.7,"",    0.7,"",    0.7,"",
"Language spoken most often at home","                Dari",,    80,"",    35,"",    45,"",    0.1,"",    0.1,"",    0.1,"",
"Language spoken most often at home","                Iranian Persian",,   670,"",   335,"",   335,"",    0.6,"",    0.6,"",    0.5,"",
